sale_date,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,price_lower,price_upper,year,month,time_index,mini_class_id
2013-02-01,349023,495,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,2,14,459.0
2013-02-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,2,14,464.0
2013-02-01,349023,1242,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,2,14,455.0
2013-03-01,349023,10,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,3,15,454.0
2013-03-01,349023,534,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,3,15,459.0
2013-03-01,349023,184,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,3,15,461.0
2013-03-01,349023,989,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,3,15,455.0
2013-04-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,4,16,464.0
2013-04-01,349023,456,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,4,16,459.0
2013-04-01,349023,213,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,4,16,461.0
2013-04-01,349023,1707,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,4,16,455.0
2013-05-01,349023,272,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,5,17,461.0
2013-05-01,349023,2056,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,5,17,455.0
2013-05-01,349023,941,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,5,17,459.0
2013-06-01,349023,1174,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,6,18,455.0
2013-06-01,349023,243,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,6,18,461.0
2013-06-01,349023,504,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,6,18,459.0
2013-07-01,349023,1659,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,7,19,455.0
2013-07-01,349023,669,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,7,19,459.0
2013-07-01,349023,369,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,7,19,461.0
2013-08-01,349023,29,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,8,20,464.0
2013-08-01,349023,417,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,8,20,461.0
2013-08-01,349023,1892,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,8,20,455.0
2013-08-01,349023,601,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,8,20,459.0
2013-09-01,349023,2115,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,9,21,455.0
2013-09-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2013,9,21,449.0
2013-09-01,349023,19,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,9,21,447.0
2013-09-01,349023,10,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,9,21,444.0
2013-09-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,9,21,464.0
2013-09-01,349023,747,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,9,21,459.0
2013-09-01,349023,437,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,9,21,461.0
2013-10-01,349023,29,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,10,22,464.0
2013-10-01,349023,29,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2013,10,22,449.0
2013-10-01,349023,679,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,10,22,459.0
2013-10-01,349023,68,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,10,22,447.0
2013-10-01,349023,398,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,10,22,461.0
2013-10-01,349023,10,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,10,22,444.0
2013-10-01,349023,2047,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,10,22,455.0
2013-11-01,349023,689,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,11,23,459.0
2013-11-01,349023,78,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,11,23,447.0
2013-11-01,349023,29,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,11,23,464.0
2013-11-01,349023,1775,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,11,23,455.0
2013-11-01,349023,417,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,11,23,461.0
2013-11-01,349023,49,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,11,23,444.0
2013-12-01,349023,58,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,12,24,447.0
2013-12-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2013,12,24,449.0
2013-12-01,349023,1552,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,12,24,455.0
2013-12-01,349023,68,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,12,24,444.0
2013-12-01,349023,437,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,12,24,459.0
2013-12-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,12,24,464.0
2013-12-01,349023,417,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,12,24,461.0
2014-01-01,349023,1145,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,1,25,459.0
2014-01-01,349023,2823,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,1,25,455.0
2014-01-01,349023,68,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,1,25,444.0
2014-01-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,1,25,449.0
2014-01-01,349023,116,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,1,25,447.0
2014-01-01,349023,698,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,1,25,461.0
2014-02-01,349023,49,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,2,26,444.0
2014-02-01,349023,78,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,2,26,447.0
2014-02-01,349023,310,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,2,26,459.0
2014-02-01,349023,1319,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,2,26,455.0
2014-02-01,349023,369,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,2,26,461.0
2014-02-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2014,2,26,464.0
2014-03-01,349023,1028,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,3,27,455.0
2014-03-01,349023,87,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,3,27,444.0
2014-03-01,349023,340,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,3,27,461.0
2014-03-01,349023,107,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,3,27,447.0
2014-03-01,349023,49,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,3,27,449.0
2014-03-01,349023,349,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,3,27,459.0
2014-04-01,349023,126,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,4,28,447.0
2014-04-01,349023,78,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,4,28,444.0
2014-04-01,349023,29,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,4,28,449.0
2014-04-01,349023,340,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,4,28,461.0
2014-04-01,349023,1310,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,4,28,455.0
2014-04-01,349023,388,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,4,28,459.0
2014-05-01,349023,87,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,5,29,444.0
2014-05-01,349023,1290,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,5,29,455.0
2014-05-01,349023,330,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,5,29,461.0
2014-05-01,349023,68,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,5,29,447.0
2014-05-01,349023,19,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,5,29,449.0
2014-05-01,349023,534,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,5,29,459.0
2014-06-01,349023,340,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,6,30,461.0
2014-06-01,349023,970,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,6,30,455.0
2014-06-01,349023,19,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,6,30,444.0
2014-06-01,349023,155,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,6,30,447.0
2014-06-01,349023,407,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,6,30,459.0
2014-07-01,349023,456,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,7,31,461.0
2014-07-01,349023,1348,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,7,31,455.0
2014-07-01,349023,388,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,7,31,459.0
2014-07-01,349023,126,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,7,31,447.0
2014-07-01,349023,49,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,7,31,449.0
2014-07-01,349023,68,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,7,31,444.0
2014-08-01,349023,19,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,8,32,449.0
2014-08-01,349023,58,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,8,32,444.0
2014-08-01,349023,97,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,8,32,447.0
2014-08-01,349023,1445,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,8,32,455.0
2014-08-01,349023,582,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,8,32,461.0
2014-08-01,349023,301,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,8,32,459.0
2014-09-01,349023,10,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1195,5.0,2662,1540,1558,10,15,2014,9,33,452.0
2014-09-01,349023,78,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1455,1700,1260,5.0,2662,1540,1558,10,15,2014,9,33,457.0
2014-09-01,349023,1533,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,9,33,455.0
2014-09-01,349023,534,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,9,33,461.0
2014-09-01,349023,29,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1477,1738,1320,5.0,2685,1544,1565,10,15,2014,9,33,451.0
2014-09-01,349023,29,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1479,1778,1360,5.0,2685,1544,1565,10,15,2014,9,33,456.0
2014-09-01,349023,29,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1225,5.0,2662,1540,1558,10,15,2014,9,33,453.0
2014-09-01,349023,29,450,3,2,1,2,7.0,4,1.4,1,,1,1,1,1,2,1,110.0,4,235.0,4567,1786,1454,1700,1300,5.0,2662,1540,1558,10,15,2014,9,33,465.0
2014-09-01,349023,155,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,9,33,444.0
2014-09-01,349023,281,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,9,33,459.0
2014-09-01,349023,146,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,9,33,447.0
2014-10-01,349023,310,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1477,1738,1320,5.0,2685,1544,1565,10,15,2014,10,34,451.0
2014-10-01,349023,97,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1225,5.0,2662,1540,1558,10,15,2014,10,34,453.0
2014-10-01,349023,223,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1479,1778,1360,5.0,2685,1544,1565,10,15,2014,10,34,456.0
2014-10-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,10,34,449.0
2014-10-01,349023,281,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,10,34,461.0
2014-10-01,349023,19,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,1,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,10,34,446.0
2014-10-01,349023,58,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,10,34,444.0
2014-10-01,349023,126,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,10,34,459.0
2014-10-01,349023,97,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1455,1700,1260,5.0,2662,1540,1558,10,15,2014,10,34,457.0
2014-10-01,349023,553,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,10,34,455.0
2014-10-01,349023,58,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,10,34,447.0
2014-10-01,349023,39,450,3,2,1,2,7.0,4,1.4,1,,1,1,1,1,2,1,110.0,4,235.0,4567,1786,1454,1700,1300,5.0,2662,1540,1558,10,15,2014,10,34,465.0
2014-11-01,349023,49,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,11,35,455.0
2014-11-01,349023,39,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,1,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,11,35,443.0
2014-11-01,349023,29,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,11,35,444.0
2014-11-01,349023,136,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1455,1700,1260,5.0,2662,1540,1558,10,15,2014,11,35,457.0
2014-11-01,349023,369,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1479,1778,1360,5.0,2685,1544,1565,10,15,2014,11,35,456.0
2014-11-01,349023,58,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1225,5.0,2662,1540,1558,10,15,2014,11,35,453.0
2014-11-01,349023,97,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,1,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,11,35,446.0
2014-11-01,349023,126,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,11,35,461.0
2014-11-01,349023,427,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1477,1738,1320,5.0,2685,1544,1565,10,15,2014,11,35,451.0
2014-11-01,349023,19,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1195,5.0,2662,1540,1558,10,15,2014,11,35,452.0
2014-11-01,349023,10,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,11,35,447.0
2014-11-01,349023,19,450,3,2,1,2,7.0,4,1.4,1,,1,1,1,1,2,1,110.0,4,235.0,4567,1786,1454,1700,1300,5.0,2662,1540,1558,10,15,2014,11,35,465.0
2014-11-01,349023,29,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,11,35,459.0
2014-12-01,349023,126,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1225,5.0,2662,1540,1558,10,15,2014,12,36,453.0
2014-12-01,349023,146,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1455,1700,1260,5.0,2662,1540,1558,10,15,2014,12,36,457.0
2014-12-01,349023,39,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,12,36,461.0
