sale_date,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,price_lower,price_upper,year,month,time_index
2012-07-01,349023,1416,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,7,7
2012-07-01,349023,757,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2012,7,7
2012-08-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2012,8,8
2012-08-01,349023,631,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2012,8,8
2012-08-01,349023,146,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2012,8,8
2012-08-01,349023,1222,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,8,8
2012-09-01,349023,136,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2012,9,9
2012-09-01,349023,611,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2012,9,9
2012-09-01,349023,1455,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,9,9
2012-10-01,349023,175,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2012,10,10
2012-10-01,349023,1310,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,10,10
2012-10-01,349023,543,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,10,10
2012-10-01,349023,1116,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2012,10,10
2012-10-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2012,10,10
2012-11-01,349023,116,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2012,11,11
2012-11-01,349023,281,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,11,11
2012-11-01,349023,970,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,11,11
2012-11-01,349023,747,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2012,11,11
2012-12-01,349023,155,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,12,12
2012-12-01,349023,563,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2012,12,12
2012-12-01,349023,1086,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2012,12,12
2012-12-01,349023,165,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2012,12,12
2013-01-01,349023,78,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,1,13
2013-01-01,349023,2532,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,1,13
2013-01-01,349023,262,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,1,13
2013-01-01,349023,1251,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,1,13
2013-02-01,349023,116,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,2,14
2013-02-01,349023,495,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,2,14
2013-02-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,2,14
2013-02-01,349023,1242,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,2,14
2013-03-01,349023,10,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,150.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,3,15
2013-03-01,349023,534,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,3,15
2013-03-01,349023,184,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,3,15
2013-03-01,349023,989,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,3,15
2013-04-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,4,16
2013-04-01,349023,456,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,4,16
2013-04-01,349023,213,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,4,16
2013-04-01,349023,1707,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,4,16
2013-05-01,349023,272,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,5,17
2013-05-01,349023,2056,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,5,17
2013-05-01,349023,941,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,5,17
2013-06-01,349023,1174,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,6,18
2013-06-01,349023,243,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,6,18
2013-06-01,349023,504,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,6,18
2013-07-01,349023,1659,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,7,19
2013-07-01,349023,669,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,7,19
2013-07-01,349023,369,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,7,19
2013-08-01,349023,29,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,8,20
2013-08-01,349023,417,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,8,20
2013-08-01,349023,1892,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,8,20
2013-08-01,349023,601,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,8,20
2013-09-01,349023,2115,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,9,21
2013-09-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2013,9,21
2013-09-01,349023,19,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,9,21
2013-09-01,349023,10,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,9,21
2013-09-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,9,21
2013-09-01,349023,747,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,9,21
2013-09-01,349023,437,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,9,21
2013-10-01,349023,29,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,10,22
2013-10-01,349023,29,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2013,10,22
2013-10-01,349023,679,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,10,22
2013-10-01,349023,68,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,10,22
2013-10-01,349023,398,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,10,22
2013-10-01,349023,10,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,10,22
2013-10-01,349023,2047,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,10,22
2013-11-01,349023,689,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,11,23
2013-11-01,349023,78,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,11,23
2013-11-01,349023,29,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,11,23
2013-11-01,349023,1775,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,11,23
2013-11-01,349023,417,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,11,23
2013-11-01,349023,49,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,11,23
2013-12-01,349023,58,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2013,12,24
2013-12-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2013,12,24
2013-12-01,349023,1552,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2013,12,24
2013-12-01,349023,68,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2013,12,24
2013-12-01,349023,437,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2013,12,24
2013-12-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2013,12,24
2013-12-01,349023,417,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2013,12,24
2014-01-01,349023,1145,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,1,25
2014-01-01,349023,2823,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,1,25
2014-01-01,349023,68,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,1,25
2014-01-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,1,25
2014-01-01,349023,116,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,1,25
2014-01-01,349023,698,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,1,25
2014-02-01,349023,49,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,2,26
2014-02-01,349023,78,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,2,26
2014-02-01,349023,310,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,2,26
2014-02-01,349023,1319,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,2,26
2014-02-01,349023,369,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,2,26
2014-02-01,349023,10,450,3,2,1,2,6.0,5,1.6,1,,1,1,1,3,2,1,135.0,4,235.0,4598,1797,1477,1860,1450,5.0,2685,1544,1558,10,15,2014,2,26
2014-03-01,349023,1028,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,3,27
2014-03-01,349023,87,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,3,27
2014-03-01,349023,340,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,3,27
2014-03-01,349023,107,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,3,27
2014-03-01,349023,49,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,3,27
2014-03-01,349023,349,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,3,27
2014-04-01,349023,126,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,4,28
2014-04-01,349023,78,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,4,28
2014-04-01,349023,29,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,4,28
2014-04-01,349023,340,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,4,28
2014-04-01,349023,1310,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,4,28
2014-04-01,349023,388,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,4,28
2014-05-01,349023,87,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,5,29
2014-05-01,349023,1290,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,5,29
2014-05-01,349023,330,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,5,29
2014-05-01,349023,68,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,5,29
2014-05-01,349023,19,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,5,29
2014-05-01,349023,534,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,5,29
2014-06-01,349023,340,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,6,30
2014-06-01,349023,970,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,6,30
2014-06-01,349023,19,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,6,30
2014-06-01,349023,155,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,6,30
2014-06-01,349023,407,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,6,30
2014-07-01,349023,456,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,7,31
2014-07-01,349023,1348,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,7,31
2014-07-01,349023,388,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,7,31
2014-07-01,349023,126,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,7,31
2014-07-01,349023,49,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,7,31
2014-07-01,349023,68,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,7,31
2014-08-01,349023,19,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,8,32
2014-08-01,349023,58,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,8,32
2014-08-01,349023,97,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,8,32
2014-08-01,349023,1445,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,8,32
2014-08-01,349023,582,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,8,32
2014-08-01,349023,301,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,8,32
2014-09-01,349023,10,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1195,5.0,2662,1540,1558,10,15,2014,9,33
2014-09-01,349023,78,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1455,1700,1260,5.0,2662,1540,1558,10,15,2014,9,33
2014-09-01,349023,1533,450,3,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1770,1360,5.0,2685,1544,1558,10,15,2014,9,33
2014-09-01,349023,534,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,9,33
2014-09-01,349023,29,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1477,1738,1320,5.0,2685,1544,1565,10,15,2014,9,33
2014-09-01,349023,29,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1479,1778,1360,5.0,2685,1544,1565,10,15,2014,9,33
2014-09-01,349023,29,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1225,5.0,2662,1540,1558,10,15,2014,9,33
2014-09-01,349023,29,450,3,2,1,2,7.0,4,1.4,1,,1,1,1,1,2,1,110.0,4,235.0,4567,1786,1454,1700,1300,5.0,2662,1540,1558,10,15,2014,9,33
2014-09-01,349023,155,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,9,33
2014-09-01,349023,281,450,3,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,89.0,4,155.0,4598,1797,1477,1800,1390,5.0,2685,1544,1558,10,15,2014,9,33
2014-09-01,349023,146,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,9,33
2014-10-01,349023,310,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1477,1738,1320,5.0,2685,1544,1565,10,15,2014,10,34
2014-10-01,349023,97,450,3,2,1,2,5.0,5,1.5,0,,1,1,1,1,2,1,84.0,4,146.0,4567,1786,1456,1700,1225,5.0,2662,1540,1558,10,15,2014,10,34
2014-10-01,349023,223,450,3,2,1,2,6.0,1,1.5,0,,1,1,1,1,2,1,80.0,4,141.0,4643,1797,1479,1778,1360,5.0,2685,1544,1565,10,15,2014,10,34
2014-10-01,349023,10,450,2,2,1,2,6.0,1,1.6,1,,1,1,1,3,2,1,131.0,4,235.0,4510,1797,1477,1893,1485,5.0,2685,1535,1557,10,15,2014,10,34
2014-10-01,349023,281,450,3,2,1,2,6.0,1,1.8,0,,1,1,1,3,2,1,108.0,4,177.0,4598,1797,1477,1820,1410,5.0,2685,1544,1558,10,15,2014,10,34
2014-10-01,349023,19,450,2,2,1,2,6.0,1,1.6,0,,1,1,1,1,2,1,86.0,4,155.0,4510,1797,1477,1803,1395,5.0,2685,1545,1567,10,15,2014,10,34
2014-10-01,349023,58,450,2,2,1,2,5.0,5,1.6,0,,1,1,1,3,2,1,86.0,4,155.0,4510,1797,1477,1788,1380,5.0,2685,1545,1567,10,15,2014,10,34
